sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Barbara helps that teacher.,A glacier helps that teacher.,syntax,s-selection,animate_subject_trans,True,False,True,False,369,-27.104541778564453,-50.1636962890625,1
The man could research most plays.,Some horse could research most plays.,syntax,s-selection,animate_subject_trans,True,False,True,False,370,-47.476806640625,-50.41459655761719,1
Russell didn't fire those cashiers.,This rice didn't fire those cashiers.,syntax,s-selection,animate_subject_trans,True,False,True,False,371,-44.056907653808594,-57.337181091308594,1
Margaret is bringing many scarves.,The fish is bringing many scarves.,syntax,s-selection,animate_subject_trans,True,False,True,False,372,-46.365055084228516,-50.76008987426758,1
Claire has boycotted some university.,Some steak has boycotted some university.,syntax,s-selection,animate_subject_trans,True,False,True,False,373,-58.371971130371094,-65.96151733398438,1
Noah hadn't listened to Eva.,Some closet hadn't listened to Eva.,syntax,s-selection,animate_subject_trans,True,False,True,False,374,-46.788673400878906,-46.5766487121582,0
Tanya had fixed that fork.,That pie had fixed that fork.,syntax,s-selection,animate_subject_trans,True,False,True,False,375,-51.76962661743164,-48.33185577392578,0
Julie could question Benjamin.,That grocery store could question Benjamin.,syntax,s-selection,animate_subject_trans,True,False,True,False,376,-36.60393524169922,-57.39069747924805,1
Martha is insulting many guys.,Some bike is insulting many guys.,syntax,s-selection,animate_subject_trans,True,False,True,False,377,-40.95819091796875,-46.19007873535156,1
Rodney is driving to those lakes.,A committee is driving to those lakes.,syntax,s-selection,animate_subject_trans,True,False,True,False,378,-34.665191650390625,-52.8057861328125,1
Diana hasn't cared for Meredith.,Fish hasn't cared for Meredith.,syntax,s-selection,animate_subject_trans,True,False,True,False,379,-47.77287292480469,-34.14070129394531,0
Tiffany had healed Matt.,This door had healed Matt.,syntax,s-selection,animate_subject_trans,True,False,True,False,380,-58.42714309692383,-45.15682601928711,0
Bethany is discussing April.,Every mall is discussing April.,syntax,s-selection,animate_subject_trans,True,False,True,False,381,-55.018402099609375,-38.46807098388672,0
All senators kissed Holly.,The pies kissed Holly.,syntax,s-selection,animate_subject_trans,True,False,True,False,382,-44.16395568847656,-39.81773376464844,0
Teresa wasn't skated around that cafe.,A window wasn't skated around that cafe.,syntax,s-selection,animate_subject_trans,True,False,True,False,383,-56.97935104370117,-63.799888610839844,1
Every student might care for those girls.,That public park might care for those girls.,syntax,s-selection,animate_subject_trans,True,False,True,False,384,-42.662879943847656,-56.048160552978516,1
Teresa hadn't remembered Timothy.,The bicycle hadn't remembered Timothy.,syntax,s-selection,animate_subject_trans,True,False,True,False,385,-46.77954864501953,-45.308353424072266,0
The hospital was firing Mitchell.,The water was firing Mitchell.,syntax,s-selection,animate_subject_trans,True,False,True,False,386,-39.341732025146484,-37.26025390625,0
Tamara will escape from Adam.,Music will escape from Adam.,syntax,s-selection,animate_subject_trans,True,False,True,False,387,-38.536407470703125,-34.59205627441406,0
The driver shouldn't examine a lot of plays.,The skirt shouldn't examine a lot of plays.,syntax,s-selection,animate_subject_trans,True,False,True,False,388,-51.03936004638672,-52.44633865356445,1
Valerie wasn't passing every mountain.,A mushroom wasn't passing every mountain.,syntax,s-selection,animate_subject_trans,True,False,True,False,389,-47.454261779785156,-56.37550354003906,1
Mary fled from Becky.,A door fled from Becky.,syntax,s-selection,animate_subject_trans,True,False,True,False,390,-27.974681854248047,-50.996482849121094,1
Most actors skated around this library.,Many reports skated around this library.,syntax,s-selection,animate_subject_trans,True,False,True,False,391,-46.42650604248047,-45.57926559448242,0
Kayla would discuss Roger.,That plate would discuss Roger.,syntax,s-selection,animate_subject_trans,True,False,True,False,392,-44.43635940551758,-45.46052932739258,1
Every girl discovers Cynthia.,Some sweater discovers Cynthia.,syntax,s-selection,animate_subject_trans,True,False,True,False,393,-35.24067306518555,-42.44471740722656,1
Gerald ran around some movie theater.,The apple ran around some movie theater.,syntax,s-selection,animate_subject_trans,True,False,True,False,394,-57.86890411376953,-49.565895080566406,0
Susan is criticizing Guy.,The sock is criticizing Guy.,syntax,s-selection,animate_subject_trans,True,False,True,False,395,-35.59311294555664,-44.8845329284668,1
Melinda had scanned many stories.,A movie had scanned many stories.,syntax,s-selection,animate_subject_trans,True,False,True,False,396,-45.83904266357422,-56.35179901123047,1
Liam thought about some association.,The mushroom thought about some association.,syntax,s-selection,animate_subject_trans,True,False,True,False,397,-41.22935485839844,-43.7964973449707,1
Nina will notice those girls.,A sketch will notice those girls.,syntax,s-selection,animate_subject_trans,True,False,True,False,398,-44.101905822753906,-53.686004638671875,1
Gerald isn't biking to a grocery store.,That car isn't biking to a grocery store.,syntax,s-selection,animate_subject_trans,True,False,True,False,399,-64.33518981933594,-53.48729705810547,0
Leslie listens to Keith.,This story listens to Keith.,syntax,s-selection,animate_subject_trans,True,False,True,False,400,-37.884857177734375,-38.03229522705078,1
Rhonda will lift a tomato.,That movie will lift a tomato.,syntax,s-selection,animate_subject_trans,True,False,True,False,401,-42.67581558227539,-41.97686004638672,0
Kristen might bike to those libraries.,Some snake might bike to those libraries.,syntax,s-selection,animate_subject_trans,True,False,True,False,402,-50.49045181274414,-58.25691604614258,1
Diana broke this skateboard.,That cat broke this skateboard.,syntax,s-selection,animate_subject_trans,True,False,True,False,403,-49.087135314941406,-45.606605529785156,0
Karla notices Carolyn.,The college campus notices Carolyn.,syntax,s-selection,animate_subject_trans,True,False,True,False,404,-36.66339111328125,-51.013343811035156,1
Julia discusses a lot of dancers.,A muffin discusses a lot of dancers.,syntax,s-selection,animate_subject_trans,True,False,True,False,405,-37.8879508972168,-53.88074493408203,1
The students haven't cleaned some glasses.,Eggplants haven't cleaned some glasses.,syntax,s-selection,animate_subject_trans,True,False,True,False,406,-45.70018005371094,-67.19270324707031,1
Some ladies were exiting all high schools.,The Balkans were exiting all high schools.,syntax,s-selection,animate_subject_trans,True,False,True,False,407,-46.85301208496094,-52.357688903808594,1
John has healed a lot of actresses.,Music has healed a lot of actresses.,syntax,s-selection,animate_subject_trans,True,False,True,False,408,-35.17353439331055,-36.121826171875,1
Tanya wouldn't conceal most socks.,A door wouldn't conceal most socks.,syntax,s-selection,animate_subject_trans,True,False,True,False,409,-60.60820007324219,-64.58949279785156,1
Becca might fix this dish.,Every ladder might fix this dish.,syntax,s-selection,animate_subject_trans,True,False,True,False,410,-40.540340423583984,-42.35932922363281,1
April sounded like Amelia.,The museum sounded like Amelia.,syntax,s-selection,animate_subject_trans,True,False,True,False,411,-28.612621307373047,-35.8760871887207,1
Christine hasn't watched Janet.,This plane hasn't watched Janet.,syntax,s-selection,animate_subject_trans,True,False,True,False,412,-39.97320556640625,-42.907379150390625,1
Jeffrey wasn't noticing Aaron.,The mouth wasn't noticing Aaron.,syntax,s-selection,animate_subject_trans,True,False,True,False,413,-42.58058547973633,-44.35581970214844,1
Rebecca has broken some computer.,A unicycle has broken some computer.,syntax,s-selection,animate_subject_trans,True,False,True,False,414,-33.81474304199219,-60.480735778808594,1
An actor discusses Tanya.,Art discusses Tanya.,syntax,s-selection,animate_subject_trans,True,False,True,False,415,-41.329376220703125,-35.49654006958008,0
Those women don't exit these glaciers.,A lot of mushrooms don't exit these glaciers.,syntax,s-selection,animate_subject_trans,True,False,True,False,416,-41.93726348876953,-68.10614776611328,1
Claire hasn't described this documentary.,That ladder hasn't described this documentary.,syntax,s-selection,animate_subject_trans,True,False,True,False,417,-45.06344985961914,-52.940452575683594,1
Nancy was bringing this wheelbarrow.,The wheelbarrow was bringing this wheelbarrow.,syntax,s-selection,animate_subject_trans,True,False,True,False,418,-64.20142364501953,-78.24478149414062,1
Douglas hasn't appreciated some doctor.,This rug hasn't appreciated some doctor.,syntax,s-selection,animate_subject_trans,True,False,True,False,419,-48.43968200683594,-52.42803192138672,1
Colleen cleans some dish.,Some eye cleans some dish.,syntax,s-selection,animate_subject_trans,True,False,True,False,420,-38.729129791259766,-38.677223205566406,0
Rose is touring all glaciers.,Art is touring all glaciers.,syntax,s-selection,animate_subject_trans,True,False,True,False,421,-37.415306091308594,-37.090606689453125,0
The student will examine the commentary.,This newspaper article will examine the commentary.,syntax,s-selection,animate_subject_trans,True,False,True,False,422,-40.78352355957031,-53.25865936279297,1
Sara exited that bank.,Every photograph exited that bank.,syntax,s-selection,animate_subject_trans,True,False,True,False,423,-42.974430084228516,-39.1400146484375,0
Marla hid Curtis.,A play hid Curtis.,syntax,s-selection,animate_subject_trans,True,False,True,False,424,-33.14929962158203,-44.959190368652344,1
Dawn wouldn't buy some rivers.,Every shawl wouldn't buy some rivers.,syntax,s-selection,animate_subject_trans,True,False,True,False,425,-43.62931823730469,-52.8457145690918,1
Cheryl isn't thinking about the print.,A gate isn't thinking about the print.,syntax,s-selection,animate_subject_trans,True,False,True,False,426,-56.859046936035156,-51.59728240966797,0
Mitchell had hugged Monica.,That university had hugged Monica.,syntax,s-selection,animate_subject_trans,True,False,True,False,427,-48.47962188720703,-49.361873626708984,1
John was observing Michelle.,This hat was observing Michelle.,syntax,s-selection,animate_subject_trans,True,False,True,False,428,-30.725723266601562,-40.591087341308594,1
Lawrence isn't appreciating Martin.,Every bike isn't appreciating Martin.,syntax,s-selection,animate_subject_trans,True,False,True,False,429,-49.08157730102539,-52.47434616088867,1
Some boy had exited the cafes.,Pork had exited the cafes.,syntax,s-selection,animate_subject_trans,True,False,True,False,430,-48.191551208496094,-52.78253173828125,1
Elizabeth isn't approaching Christopher.,Some bird isn't approaching Christopher.,syntax,s-selection,animate_subject_trans,True,False,True,False,431,-36.05995559692383,-46.678916931152344,1
Nancy is talking about Lucille.,This pie is talking about Lucille.,syntax,s-selection,animate_subject_trans,True,False,True,False,432,-44.11042022705078,-41.59385299682617,0
Charles exited those art galleries.,Every school exited those art galleries.,syntax,s-selection,animate_subject_trans,True,False,True,False,433,-40.01012420654297,-48.48131561279297,1
Dan hadn't dropped by many libraries.,That steak hadn't dropped by many libraries.,syntax,s-selection,animate_subject_trans,True,False,True,False,434,-43.390655517578125,-59.219261169433594,1
Sara was working with Deborah.,This cucumber was working with Deborah.,syntax,s-selection,animate_subject_trans,True,False,True,False,435,-46.14665985107422,-50.04745864868164,1
Kristin sounds like Rachel.,This fish sounds like Rachel.,syntax,s-selection,animate_subject_trans,True,False,True,False,436,-32.234745025634766,-36.119850158691406,1
Most pedestrians wouldn't hug Patrick.,All legislatures wouldn't hug Patrick.,syntax,s-selection,animate_subject_trans,True,False,True,False,437,-49.668399810791016,-51.961727142333984,1
Jane won't appreciate Candice.,Every skateboard won't appreciate Candice.,syntax,s-selection,animate_subject_trans,True,False,True,False,438,-37.98930358886719,-60.941444396972656,1
Kenneth hated Curtis.,Some bank hated Curtis.,syntax,s-selection,animate_subject_trans,True,False,True,False,439,-33.36384963989258,-37.229549407958984,1
Jesus boasted about a lot of newspaper articles.,This spinach boasted about a lot of newspaper articles.,syntax,s-selection,animate_subject_trans,True,False,True,False,440,-48.7224235534668,-67.18133544921875,1
Melissa watched Ella.,Some vase watched Ella.,syntax,s-selection,animate_subject_trans,True,False,True,False,441,-34.31845474243164,-47.21051025390625,1
Tiffany should lift cups.,This glove should lift cups.,syntax,s-selection,animate_subject_trans,True,False,True,False,442,-54.48130798339844,-44.47882080078125,0
Dennis scares patients.,The jacket scares patients.,syntax,s-selection,animate_subject_trans,True,False,True,False,443,-36.790550231933594,-35.0404052734375,0
Kathleen is talking about a guy.,The skateboard is talking about a guy.,syntax,s-selection,animate_subject_trans,True,False,True,False,444,-47.534263610839844,-40.321754455566406,0
Roger isn't researching a story.,Some jacket isn't researching a story.,syntax,s-selection,animate_subject_trans,True,False,True,False,445,-31.331602096557617,-47.035362243652344,1
Most committees haven't talked about Maria.,Some glasses haven't talked about Maria.,syntax,s-selection,animate_subject_trans,True,False,True,False,446,-42.474037170410156,-39.861305236816406,0
Douglas respects that doctor.,This cucumber respects that doctor.,syntax,s-selection,animate_subject_trans,True,False,True,False,447,-37.56785583496094,-50.00006103515625,1
Scott resembles some photographs.,That light resembles some photographs.,syntax,s-selection,animate_subject_trans,True,False,True,False,448,-29.950441360473633,-41.45545959472656,1
Pamela had broken these cups.,Some unicycle had broken these cups.,syntax,s-selection,animate_subject_trans,True,False,True,False,449,-53.64391326904297,-53.14984130859375,0
The ice cream looks like these drawings.,This photograph looks like these drawings.,syntax,s-selection,animate_subject_trans,True,False,True,False,450,-40.720367431640625,-39.288597106933594,0
Elaine drives to most art galleries.,This dish drives to most art galleries.,syntax,s-selection,animate_subject_trans,True,False,True,False,451,-51.85899353027344,-51.49251174926758,0
Carmen arrived at some public park.,Literature arrived at some public park.,syntax,s-selection,animate_subject_trans,True,False,True,False,452,-56.27740478515625,-47.138404846191406,0
Raymond has seen Eva.,A documentary has seen Eva.,syntax,s-selection,animate_subject_trans,True,False,True,False,453,-33.65956115722656,-49.948883056640625,1
Becky didn't reveal Marla.,Some truck didn't reveal Marla.,syntax,s-selection,animate_subject_trans,True,False,True,False,454,-37.973175048828125,-49.3264045715332,1
Those organizations had sold all photographs.,Carriages had sold all photographs.,syntax,s-selection,animate_subject_trans,True,False,True,False,455,-38.10090255737305,-40.40180587768555,1
People cleaned the pork.,Most cats cleaned the pork.,syntax,s-selection,animate_subject_trans,True,False,True,False,456,-28.602054595947266,-38.70074462890625,1
Linda wasn't breaking some car.,The cake wasn't breaking some car.,syntax,s-selection,animate_subject_trans,True,False,True,False,457,-42.2355842590332,-39.343955993652344,0
Eric might heal Winston Churchill.,This nose might heal Winston Churchill.,syntax,s-selection,animate_subject_trans,True,False,True,False,458,-42.04017639160156,-56.31689453125,1
Naomi hasn't sounded like Jennifer.,The bank hasn't sounded like Jennifer.,syntax,s-selection,animate_subject_trans,True,False,True,False,459,-46.91486358642578,-44.47393798828125,0
A cashier fixed those windows.,The lake fixed those windows.,syntax,s-selection,animate_subject_trans,True,False,True,False,460,-54.24835968017578,-36.159881591796875,0
Derek criticizes Julie.,Some fish criticizes Julie.,syntax,s-selection,animate_subject_trans,True,False,True,False,461,-49.77286911010742,-47.014522552490234,0
Elaine examines documentaries.,The dish examines documentaries.,syntax,s-selection,animate_subject_trans,True,False,True,False,462,-41.04253005981445,-41.17803192138672,1
Stacy criticizes Carmen.,That fish criticizes Carmen.,syntax,s-selection,animate_subject_trans,True,False,True,False,463,-46.875858306884766,-51.25815963745117,1
Heather has criticized Dana.,Every unicycle has criticized Dana.,syntax,s-selection,animate_subject_trans,True,False,True,False,464,-45.75005340576172,-52.99501037597656,1
Curtis can talk about Donna.,The cilantro can talk about Donna.,syntax,s-selection,animate_subject_trans,True,False,True,False,465,-52.10871887207031,-49.98761749267578,0
Travis hadn't listened to Gregory.,This plane hadn't listened to Gregory.,syntax,s-selection,animate_subject_trans,True,False,True,False,466,-53.93368911743164,-44.529136657714844,0
The Borgias are selling a plate.,Most photographs are selling a plate.,syntax,s-selection,animate_subject_trans,True,False,True,False,467,-49.19537353515625,-34.69227981567383,0
Theresa wouldn't praise Carlos.,Every lake wouldn't praise Carlos.,syntax,s-selection,animate_subject_trans,True,False,True,False,468,-48.83765411376953,-47.82191467285156,0
Those waitresses hadn't fled from Jesus.,All projectors hadn't fled from Jesus.,syntax,s-selection,animate_subject_trans,True,False,True,False,469,-61.12864685058594,-59.83740997314453,0
Tina heals Russell.,The hair heals Russell.,syntax,s-selection,animate_subject_trans,True,False,True,False,470,-43.739295959472656,-37.92982864379883,0
Kayla arrived at these cafes.,That documentary arrived at these cafes.,syntax,s-selection,animate_subject_trans,True,False,True,False,471,-44.06863784790039,-56.17224884033203,1
Sara can't examine most newspaper articles.,This movie theater can't examine most newspaper articles.,syntax,s-selection,animate_subject_trans,True,False,True,False,472,-65.18744659423828,-66.9124984741211,1
Some committee helped Vanessa.,A couch helped Vanessa.,syntax,s-selection,animate_subject_trans,True,False,True,False,473,-36.602264404296875,-43.4541130065918,1
Sara can't scan that story.,Music can't scan that story.,syntax,s-selection,animate_subject_trans,True,False,True,False,474,-48.74699401855469,-33.086341857910156,0
Russell hates Cynthia.,That movie hates Cynthia.,syntax,s-selection,animate_subject_trans,True,False,True,False,475,-25.82196807861328,-37.163360595703125,1
Helen climbs down these hills.,The skirt climbs down these hills.,syntax,s-selection,animate_subject_trans,True,False,True,False,476,-35.34038162231445,-42.93065643310547,1
Derek should dislike Amelia.,A restaurant should dislike Amelia.,syntax,s-selection,animate_subject_trans,True,False,True,False,477,-48.699005126953125,-54.58393478393555,1
April is going to that museum.,The rug is going to that museum.,syntax,s-selection,animate_subject_trans,True,False,True,False,478,-28.831809997558594,-37.1641845703125,1
Laurie flees from Deborah.,A restaurant flees from Deborah.,syntax,s-selection,animate_subject_trans,True,False,True,False,479,-50.57756042480469,-58.671844482421875,1
Robert visits the teachers.,Steak visits the teachers.,syntax,s-selection,animate_subject_trans,True,False,True,False,480,-29.249481201171875,-34.95384979248047,1
Candice had some eyes.,A coat had some eyes.,syntax,s-selection,animate_subject_trans,True,False,True,False,481,-28.61162567138672,-42.74700164794922,1
Randolf exits most glaciers.,A screen exits most glaciers.,syntax,s-selection,animate_subject_trans,True,False,True,False,482,-46.40210723876953,-59.389427185058594,1
A wheelbarrow resembles that painting.,Every tomato resembles that painting.,syntax,s-selection,animate_subject_trans,True,False,True,False,483,-65.48396301269531,-39.74042510986328,0
Marie wasn't discussing books.,The university wasn't discussing books.,syntax,s-selection,animate_subject_trans,True,False,True,False,484,-29.429237365722656,-37.47175216674805,1
Erin had sold all candles.,This closet had sold all candles.,syntax,s-selection,animate_subject_trans,True,False,True,False,485,-39.498924255371094,-43.792442321777344,1
Patricia isn't driving to most high schools.,This chicken isn't driving to most high schools.,syntax,s-selection,animate_subject_trans,True,False,True,False,486,-50.6612548828125,-49.05665588378906,0
George isn't discovering Marla.,Some essay isn't discovering Marla.,syntax,s-selection,animate_subject_trans,True,False,True,False,487,-43.499267578125,-58.11016845703125,1
Russell was hiding a woman.,That glacier was hiding a woman.,syntax,s-selection,animate_subject_trans,True,False,True,False,488,-24.880897521972656,-48.3234977722168,1
Tamara scanned this story.,Every turtle scanned this story.,syntax,s-selection,animate_subject_trans,True,False,True,False,489,-36.86957550048828,-41.751548767089844,1
Randolf didn't fix the plate.,Every popsicle didn't fix the plate.,syntax,s-selection,animate_subject_trans,True,False,True,False,490,-37.07233428955078,-52.030418395996094,1
Mitchell cleans this college campus.,That unicycle cleans this college campus.,syntax,s-selection,animate_subject_trans,True,False,True,False,491,-48.41917419433594,-62.16616439819336,1
Pamela hadn't seen all computers.,Every report hadn't seen all computers.,syntax,s-selection,animate_subject_trans,True,False,True,False,492,-51.653648376464844,-41.0966911315918,0
Elaine hasn't concealed Aaron.,The horse hasn't concealed Aaron.,syntax,s-selection,animate_subject_trans,True,False,True,False,493,-48.39347839355469,-47.4563102722168,0
Caroline had kissed Carrie.,A cafe had kissed Carrie.,syntax,s-selection,animate_subject_trans,True,False,True,False,494,-38.32609939575195,-52.85578536987305,1
Tammy has skated around every art gallery.,That chicken has skated around every art gallery.,syntax,s-selection,animate_subject_trans,True,False,True,False,495,-62.60144805908203,-67.08699035644531,1
The Clintons are boasting about Stephen.,Those pictures are boasting about Stephen.,syntax,s-selection,animate_subject_trans,True,False,True,False,496,-58.22196960449219,-47.27676773071289,0
Valerie explored some mall.,Every lamp explored some mall.,syntax,s-selection,animate_subject_trans,True,False,True,False,497,-42.18252182006836,-42.39395523071289,1
Barbara won't conceal Julia.,A university won't conceal Julia.,syntax,s-selection,animate_subject_trans,True,False,True,False,498,-37.994110107421875,-57.470977783203125,1
Marie cured Linda.,This tomato cured Linda.,syntax,s-selection,animate_subject_trans,True,False,True,False,499,-28.461050033569336,-43.39300537109375,1
Tracy hadn't hugged Emily.,This sweater hadn't hugged Emily.,syntax,s-selection,animate_subject_trans,True,False,True,False,500,-46.188148498535156,-53.510475158691406,1
Rachel discovered this library.,Every committee discovered this library.,syntax,s-selection,animate_subject_trans,True,False,True,False,501,-26.316360473632812,-38.17904281616211,1
James explores grocery stores.,A government explores grocery stores.,syntax,s-selection,animate_subject_trans,True,False,True,False,502,-36.08363723754883,-57.829803466796875,1
Raymond is attacking Douglas.,That restaurant is attacking Douglas.,syntax,s-selection,animate_subject_trans,True,False,True,False,503,-35.07124710083008,-39.982940673828125,1
Brian hasn't talked to Steve.,This eggplant hasn't talked to Steve.,syntax,s-selection,animate_subject_trans,True,False,True,False,504,-27.878509521484375,-57.847267150878906,1
Linda runs around those art galleries.,A spotlight runs around those art galleries.,syntax,s-selection,animate_subject_trans,True,False,True,False,505,-53.55135726928711,-67.72103881835938,1
Erin had cleaned those public parks.,That door had cleaned those public parks.,syntax,s-selection,animate_subject_trans,True,False,True,False,506,-48.27106475830078,-53.2253303527832,1
Laura is touring many hospitals.,The computer is touring many hospitals.,syntax,s-selection,animate_subject_trans,True,False,True,False,507,-35.655338287353516,-41.992462158203125,1
Regina will discuss Carolyn.,The muffin will discuss Carolyn.,syntax,s-selection,animate_subject_trans,True,False,True,False,508,-39.10000991821289,-43.98518371582031,1
Laura climbs up the hills.,Art climbs up the hills.,syntax,s-selection,animate_subject_trans,True,False,True,False,509,-25.773681640625,-29.20098876953125,1
Marcus did praise Stephanie.,This cart did praise Stephanie.,syntax,s-selection,animate_subject_trans,True,False,True,False,510,-35.752864837646484,-51.668975830078125,1
Mary could escape from Meredith.,Every muffin could escape from Meredith.,syntax,s-selection,animate_subject_trans,True,False,True,False,511,-35.857669830322266,-48.75590515136719,1
Margaret would love Kayla.,The shawl would love Kayla.,syntax,s-selection,animate_subject_trans,True,False,True,False,512,-42.280853271484375,-60.13389587402344,1
Tonya was talking about Brian.,Some cake was talking about Brian.,syntax,s-selection,animate_subject_trans,True,False,True,False,513,-31.803001403808594,-35.967105865478516,1
Thomas fires the waitresses.,Some sock fires the waitresses.,syntax,s-selection,animate_subject_trans,True,False,True,False,514,-39.52555847167969,-52.1571159362793,1
Patients were firing guys.,Many planes were firing guys.,syntax,s-selection,animate_subject_trans,True,False,True,False,515,-42.412452697753906,-32.49180603027344,0
Amanda can't visit Jason.,Some mall can't visit Jason.,syntax,s-selection,animate_subject_trans,True,False,True,False,516,-37.59513854980469,-43.67593765258789,1
Diane hasn't attacked Charles.,A university hasn't attacked Charles.,syntax,s-selection,animate_subject_trans,True,False,True,False,517,-43.28953552246094,-53.270545959472656,1
Diana hadn't dropped by rivers.,That ladder hadn't dropped by rivers.,syntax,s-selection,animate_subject_trans,True,False,True,False,518,-51.87184143066406,-51.50275802612305,0
Lisa wasn't dropping by every mall.,Every eggplant wasn't dropping by every mall.,syntax,s-selection,animate_subject_trans,True,False,True,False,519,-39.939517974853516,-65.16395568847656,1
Cynthia wouldn't think about most glasses.,Every cart wouldn't think about most glasses.,syntax,s-selection,animate_subject_trans,True,False,True,False,520,-64.22677612304688,-51.35552978515625,0
Barbara examines every essay.,That candle examines every essay.,syntax,s-selection,animate_subject_trans,True,False,True,False,521,-40.20534896850586,-51.50959014892578,1
Timothy messed up the high schools.,Every photograph messed up the high schools.,syntax,s-selection,animate_subject_trans,True,False,True,False,522,-34.373775482177734,-38.678802490234375,1
Dana sees Rodney.,The rug sees Rodney.,syntax,s-selection,animate_subject_trans,True,False,True,False,523,-35.87773513793945,-36.97557830810547,1
Derek hasn't hated Teresa.,Spain hasn't hated Teresa.,syntax,s-selection,animate_subject_trans,True,False,True,False,524,-46.08317565917969,-37.914512634277344,0
Every waitress was driving to that hill.,Every car was driving to that hill.,syntax,s-selection,animate_subject_trans,True,False,True,False,525,-42.82811737060547,-35.91164779663086,0
Leslie should take this mirror.,That screen should take this mirror.,syntax,s-selection,animate_subject_trans,True,False,True,False,526,-38.278987884521484,-40.278289794921875,1
Scott did discuss Richard.,That pasta did discuss Richard.,syntax,s-selection,animate_subject_trans,True,False,True,False,527,-31.80385971069336,-49.05963134765625,1
Edward toured Spain.,The book toured Spain.,syntax,s-selection,animate_subject_trans,True,False,True,False,528,-23.971311569213867,-36.49416732788086,1
Customers shouldn't heal Catherine.,Bananas shouldn't heal Catherine.,syntax,s-selection,animate_subject_trans,True,False,True,False,529,-39.12029266357422,-45.210968017578125,1
A legislature described Cheryl.,Some skateboard described Cheryl.,syntax,s-selection,animate_subject_trans,True,False,True,False,530,-51.95009994506836,-48.304317474365234,0
Curtis resembles many pictures.,Every bird resembles many pictures.,syntax,s-selection,animate_subject_trans,True,False,True,False,531,-56.923248291015625,-41.708343505859375,0
Curtis didn't break the chair.,Every muffin didn't break the chair.,syntax,s-selection,animate_subject_trans,True,False,True,False,532,-51.97760009765625,-39.53239440917969,0
Most children had attacked Sheila.,All pictures had attacked Sheila.,syntax,s-selection,animate_subject_trans,True,False,True,False,533,-36.86704635620117,-42.03510284423828,1
Donna questions Elizabeth.,Some school questions Elizabeth.,syntax,s-selection,animate_subject_trans,True,False,True,False,534,-38.72086715698242,-36.96876907348633,0
Jane hasn't lifted that truck.,That glove hasn't lifted that truck.,syntax,s-selection,animate_subject_trans,True,False,True,False,535,-31.562328338623047,-47.5756950378418,1
Sandra hadn't talked to Judy.,The muffin hadn't talked to Judy.,syntax,s-selection,animate_subject_trans,True,False,True,False,536,-44.95555877685547,-44.34047317504883,0
Brenda has brought this window.,The book has brought this window.,syntax,s-selection,animate_subject_trans,True,False,True,False,537,-33.10343551635742,-36.834449768066406,1
Caroline isn't exploring closets.,Some fish isn't exploring closets.,syntax,s-selection,animate_subject_trans,True,False,True,False,538,-47.491798400878906,-47.45512390136719,0
Carol isn't observing Jessica.,Some company isn't observing Jessica.,syntax,s-selection,animate_subject_trans,True,False,True,False,539,-44.31818389892578,-45.449684143066406,1
The Clintons haven't explored some cafes.,Some schools haven't explored some cafes.,syntax,s-selection,animate_subject_trans,True,False,True,False,540,-59.869598388671875,-47.784461975097656,0
That doctor hid Victoria.,Every icicle hid Victoria.,syntax,s-selection,animate_subject_trans,True,False,True,False,541,-36.41021728515625,-50.60826110839844,1
Some mushroom disturbs Ellen.,That nose disturbs Ellen.,syntax,s-selection,animate_subject_trans,True,False,True,False,542,-49.18564987182617,-49.968505859375,1
Florence won't exit this hospital.,Every shawl won't exit this hospital.,syntax,s-selection,animate_subject_trans,True,False,True,False,543,-47.1719970703125,-58.99703598022461,1
Diane doesn't hate Sabrina.,Every government doesn't hate Sabrina.,syntax,s-selection,animate_subject_trans,True,False,True,False,544,-51.68738555908203,-47.044620513916016,0
Tara hasn't helped Maria.,This company hasn't helped Maria.,syntax,s-selection,animate_subject_trans,True,False,True,False,545,-46.80717849731445,-37.50555419921875,0
Donna dislikes some restaurant.,The pasta dislikes some restaurant.,syntax,s-selection,animate_subject_trans,True,False,True,False,546,-50.67841720581055,-54.064266204833984,1
Dan messed up this couch.,This sketch messed up this couch.,syntax,s-selection,animate_subject_trans,True,False,True,False,547,-28.035903930664062,-41.45001983642578,1
Tanya couldn't take these bikes.,That steak couldn't take these bikes.,syntax,s-selection,animate_subject_trans,True,False,True,False,548,-49.7908935546875,-49.8571662902832,1
Gina brought some mouth.,That pie brought some mouth.,syntax,s-selection,animate_subject_trans,True,False,True,False,549,-41.282432556152344,-40.33986282348633,0
Amelia references that book.,The pepper references that book.,syntax,s-selection,animate_subject_trans,True,False,True,False,550,-37.70979309082031,-37.450782775878906,0
Connie appreciated Steve.,That hamster appreciated Steve.,syntax,s-selection,animate_subject_trans,True,False,True,False,551,-31.28668212890625,-47.4951171875,1
Every dancer cleaned the lights.,That rabbit cleaned the lights.,syntax,s-selection,animate_subject_trans,True,False,True,False,552,-33.39096450805664,-34.823509216308594,1
Eva fixed the carts.,That association fixed the carts.,syntax,s-selection,animate_subject_trans,True,False,True,False,553,-27.615861892700195,-43.716529846191406,1
